datetime,nat_demand,T2M_toc,QV2M_toc,holiday,school,nat_demand1,Jarak_Minimum,Klaster
2015-03-01 09:00:00,0.5230864561685465,28.76040039,0.019171301,0,0,1167.9074,0.029893595970375664,1
2015-03-01 10:00:00,0.6002731874197332,29.76665649,0.018759238,0,0,1257.5069,0.04729313528081103,1
2015-03-01 11:00:00,0.597754353235331,30.52376709,0.018408278,0,0,1254.583,0.044774301096408786,1
2015-03-01 12:00:00,0.5652921551310338,30.98180542,0.018133579,0,0,1216.9004,0.012312102992111607,1
2015-03-01 13:00:00,0.5525900427871872,31.21120605,0.017904576,0,0,1202.1556,0.00039000935173505447,1
2015-03-01 14:00:00,0.5483740386494039,31.15651855,0.017744431,0,0,1197.2616,0.004606013489518279,1
2015-03-01 15:00:00,0.5240306205606614,30.81676636,0.01765308,0,0,1169.0034,0.028949431578260798,1
2015-03-01 16:00:00,0.49620706076455956,30.05721436,0.017706675,0,0,1136.7054,0.05677299137436265,1
2015-03-01 17:00:00,0.4662619739169418,28.80245361,0.018042427,0,0,1101.9447,0.08671807822198041,1
2015-03-01 18:00:00,0.4706519076083455,27.36635742,0.018568844,0,0,1107.0406,0.08232814453057669,1
2015-03-01 19:00:00,0.5009015219309747,26.61394653,0.018851262,0,0,1142.1548,0.052078530207947504,1
2015-04-01 19:00:00,0.4966119487794264,26.26513062,0.017882211,0,0,1137.1754,0.056368103359495825,1
2015-04-01 20:00:00,0.493194349348406,26.04036865,0.017935479,0,0,1133.2082,0.059785702790516204,1
2015-04-01 21:00:00,0.4666279237652725,25.8701416,0.018011456,0,0,1102.3695,0.0863521283736497,1
2015-05-01 08:00:00,0.5437668437721505,27.16939697,0.018194024,0,0,1191.9135,0.009213208366771752,1
2015-05-01 16:00:00,0.6302111241173011,28.86538086,0.01747666,0,0,1292.2593,0.07723107197837886,1
2015-05-01 17:00:00,0.5318697694067994,27.70995483,0.017659597,0,0,1178.1032,0.021110282732122787,1
2015-05-01 18:00:00,0.5404083407620234,26.57836304,0.017873012,0,0,1188.0149,0.012571711376898831,1
2015-05-01 19:00:00,0.557422165878657,26.14678345,0.017910928,0,0,1207.7648,0.004442113739734799,1
2015-05-01 20:00:00,0.5133957630450612,25.96291504,0.017758124,0,0,1156.6583,0.039584289093861025,1
2015-05-01 21:00:00,0.47681714602536085,25.80129395,0.017574856,0,0,1114.1973,0.07616290611356136,1
2015-06-01 08:00:00,0.5369368136932783,27.03414307,0.017727705,0,0,1183.9851,0.016043238445643926,1
2015-06-01 17:00:00,0.5222889990720313,27.58376465,0.017064454,0,0,1166.9817,0.030691053066890905,1
2015-06-01 18:00:00,0.5189334250390328,26.40828857,0.017186578,0,0,1163.0865,0.03404662709988937,1
2015-06-01 19:00:00,0.548282981919252,25.88686523,0.017117966,0,0,1197.1559,0.004697070219670252,1
2015-06-01 20:00:00,0.5126072651727045,25.61733398,0.016812848,0,0,1155.743,0.04037278696621771,1
2015-06-01 21:00:00,0.47883374677855584,25.34798584,0.016736602,0,0,1116.5382,0.07414630536036637,1
2015-07-01 08:00:00,0.5202854064231434,26.80953369,0.017537711,0,0,1164.6559,0.03269464571577885,1
2015-07-01 09:00:00,0.6316575219406232,27.82406006,0.017453894,0,0,1293.9383,0.07867746980170098,1
2015-07-01 16:00:00,0.625518558171381,28.23427734,0.016935943,0,0,1286.8121,0.07253850603245882,1
2015-07-01 17:00:00,0.5334478850545324,27.19002686,0.01697418,0,0,1179.9351,0.019532167084389762,1
2015-07-01 18:00:00,0.5358928056396249,26.20931396,0.017241376,0,0,1182.7732,0.01708724649929727,1
2015-07-01 19:00:00,0.5561192879346474,25.86205444,0.017371407,0,0,1206.2524,0.0031392357957251704,1
2015-07-01 20:00:00,0.5018528364731394,25.7348877,0.017280355,0,0,1143.2591,0.05112721566578282,1
2015-07-01 21:00:00,0.4978658955761075,25.60790405,0.017219942,0,0,1138.631,0.05511415656281471,1
2015-08-01 08:00:00,0.5391070995993504,26.6149231,0.017108373,0,0,1186.5044,0.01387295253957177,1
2015-08-01 09:00:00,0.6154393448463958,27.57180176,0.016818518,0,0,1275.112,0.062459292707473635,1
2015-08-01 16:00:00,0.5986028951388284,28.12017212,0.016594322,0,0,1255.568,0.045622842999906155,1
2015-08-01 17:00:00,0.5007768681102274,27.12410889,0.016540617,0,0,1142.0101,0.05220318402869484,1
2015-08-01 18:00:00,0.5408992028702598,26.22338257,0.016670253,0,0,1188.5847,0.012080849268662375,1
2015-08-01 19:00:00,0.5267225228348228,25.8477417,0.016761662,0,0,1172.1282,0.026257529304099414,1
2015-08-01 20:00:00,0.49621679530619356,25.66439209,0.01673111,0,0,1136.7167,0.05676325683272865,1
2015-08-01 21:00:00,0.47472628708731135,25.5367981,0.016700616,0,0,1111.7702,0.07825376505161086,1
2015-09-01 19:00:00,0.4696374477651388,25.8449646,0.017274195,1,0,1105.863,0.08334260437378338,1
2015-10-01 09:00:00,0.47229153177578376,27.65575562,0.017332539,0,0,1108.9439,0.08068852036313845,1
2015-10-01 10:00:00,0.5209915483503483,28.54195557,0.017333012,0,0,1165.4756,0.031988503788573874,1
2015-10-01 11:00:00,0.5326966024209893,29.225,0.017386321,0,0,1179.063,0.020283449717932944,1
2015-10-01 12:00:00,0.5275509926303489,29.69823608,0.01743963,0,0,1173.0899,0.025429059508573326,1
2015-10-01 13:00:00,0.5174905592175426,29.95437012,0.017447349,0,0,1161.4116,0.035489492921379595,1
2015-10-01 14:00:00,0.49328488920024116,29.92583618,0.017432401,0,0,1133.3133,0.059695162938681046,1
2015-10-01 19:00:00,0.5027255855111428,26.02590332,0.017707082,0,0,1144.2722,0.05025446662777944,1
2015-10-01 20:00:00,0.4665220498567041,25.81981812,0.017768448,0,0,1102.2466,0.08645800228221812,1
2015-11-01 19:00:00,0.4761684637377126,26.11309204,0.018424775,0,0,1113.4443,0.07681158840120961,1
2015-11-01 20:00:00,0.4837531361591876,25.90975342,0.018417047,0,0,1122.2487,0.06922691597973463,1
2015-12-01 08:00:00,0.5753425094166614,26.9008728,0.018311873,0,0,1228.567,0.022362457277739223,1
2015-12-01 17:00:00,0.5666977195673245,29.12453613,0.018466996,0,0,1218.532,0.013717667428402303,1
2015-12-01 18:00:00,0.5633608393001192,27.81685791,0.018878698,0,0,1214.6585,0.010380787161196947,1
2015-12-01 19:00:00,0.5912549529864711,26.9444519,0.019252127,0,0,1247.0384,0.03827490084754892,1
2015-12-01 20:00:00,0.5475933800981861,26.55828247,0.019396862,0,0,1196.3554,0.005386672040736062,1
2015-12-01 21:00:00,0.5332447518760098,26.36818848,0.019289967,0,0,1179.6993,0.01973530026291237,1
2015-12-01 22:00:00,0.47585988738255236,26.19384155,0.01902373,0,0,1113.0861,0.07712016475636985,1
2015-01-13 08:00:00,0.5776940473191762,27.23647461,0.017980684,0,0,1231.2967,0.024713995180253967,1
2015-01-13 17:00:00,0.5738878415402698,28.75844727,0.017631127,0,0,1226.8784,0.020907789401347632,1
2015-01-13 18:00:00,0.5773213780527265,27.57003174,0.017959666,0,0,1230.8641,0.024341325913804335,1
2015-01-13 19:00:00,0.5901087753188538,26.84438477,0.018295756,0,0,1245.7079,0.037128723179931544,1
2015-01-13 20:00:00,0.5576701813243593,26.4704834,0.018509487,0,0,1208.0527,0.0046901291854370974,1
2015-01-13 21:00:00,0.5288764409275278,26.16848145,0.0186162,0,0,1174.6285,0.02410361121139437,1
2015-01-13 22:00:00,0.4772178990136927,25.92312012,0.018639695,0,0,1114.6625,0.07576215312522949,1
2015-01-14 08:00:00,0.586238562775044,26.97924194,0.017662732,0,0,1241.2153,0.03325851063612184,1
2015-01-14 17:00:00,0.5906685545360036,28.28609619,0.0171494,0,0,1246.3577,0.037688502397081436,1
2015-01-14 18:00:00,0.5861900623596462,27.22866211,0.01741649,0,0,1241.159,0.03321001022072401,1
2015-01-14 19:00:00,0.6078307237295734,26.69381104,0.017790696,0,0,1266.2798,0.05485067159065116,1
2015-01-14 20:00:00,0.584401835676113,26.39623413,0.018096345,0,0,1239.0832,0.03142178353719083,1
2015-01-14 21:00:00,0.5496643392210369,26.18752441,0.01831078,0,0,1198.7594,0.0033157129178853495,1
2015-01-14 22:00:00,0.5055324932108034,26.02254639,0.01838939,0,0,1147.5305,0.047447558928118805,1
2015-01-15 08:00:00,0.56411797988792,27.07155762,0.017850282,0,0,1215.5374,0.0111379277489978,1
2015-01-15 17:00:00,0.5641605362026741,28.02431641,0.017105503,0,0,1215.5868,0.011180484063751939,1
2015-01-15 18:00:00,0.5694977355560941,27.04729614,0.017548233,0,0,1221.7823,0.016517683417171858,1
2015-01-15 19:00:00,0.5885735605714194,26.48473511,0.018074704,0,0,1243.9258,0.0355935084324972,1
2015-01-15 20:00:00,0.559440575705961,26.16555176,0.018432591,0,0,1210.1078,0.006460523567038745,1
2015-01-15 21:00:00,0.5221284222082626,25.97030029,0.018631171,0,0,1166.7953,0.030851629930659596,1
2015-01-15 22:00:00,0.48092839615759564,25.84291992,0.01870747,0,0,1118.9697,0.07205165598132657,1
2015-01-16 08:00:00,0.5629338978104,26.76842651,0.017658308,0,0,1214.1629,0.009953845671477835,1
2015-01-16 17:00:00,0.5622584239966616,27.78096924,0.01701171,0,0,1213.3788,0.009278371857739387,1
2015-01-16 18:00:00,0.5833962489106789,26.87053833,0.017498896,0,0,1237.9159,0.030416196771756665,1
2015-01-16 19:00:00,0.6024138389689725,26.35189209,0.018016564,0,0,1259.9918,0.049433786830050286,1
2015-01-16 20:00:00,0.5699821366853696,26.04607544,0.018351618,0,0,1222.3446,0.01700208454644736,1
2015-01-16 21:00:00,0.5402885111389001,25.85344849,0.018511243,0,0,1187.8758,0.012691541000022122,1
2015-01-16 22:00:00,0.5328181549718353,25.71645508,0.01857149,0,0,1179.2041,0.02016189716708694,1
2015-01-17 09:00:00,0.4789235974593018,27.82262573,0.017114392,0,0,1116.6425,0.07405645467962041,1
2015-01-17 10:00:00,0.48345687873724563,28.67537842,0.016862167,0,0,1121.9048,0.06952317340167657,1
2015-01-17 11:00:00,0.5070396242363554,29.36589966,0.016655862,0,0,1149.28,0.045940427902566805,1
2015-01-17 12:00:00,0.48554455025900767,29.80336914,0.016457167,0,0,1124.3282,0.06743550187991454,1
2015-01-19 08:00:00,0.5196208732004449,26.27553711,0.017355084,0,0,1163.8845,0.033359178938477285,1
2015-01-19 09:00:00,0.5960564079644747,27.1229187,0.01690452,0,0,1252.612,0.04307635582555247,1
2015-01-19 16:00:00,0.6138550266588606,27.68172607,0.015766528,0,0,1273.2729,0.060874974519938396,1
2015-01-19 17:00:00,0.5383793349292237,26.98195801,0.015972463,0,0,1185.6596,0.014600717209698466,1
2015-01-19 18:00:00,0.5163445538426975,26.30321655,0.016429577,0,0,1160.0813,0.0366354982962247,1
2015-01-19 19:00:00,0.5490406393853696,25.94585571,0.016787553,0,0,1198.0354,0.003939412753552585,1
2015-01-19 20:00:00,0.5212829815746666,25.74346313,0.016894538,0,0,1165.8139,0.031697070564255636,1
2015-01-19 21:00:00,0.4760885198913729,25.5888916,0.016870799,0,0,1113.3515,0.0768915322475493,1
2015-01-20 08:00:00,0.5389315332643932,26.83855591,0.017214984,0,0,1186.3006,0.014048518874528959,1
2015-01-20 09:00:00,0.6254498133552396,27.89568481,0.016955262,0,0,1286.7323,0.07246976121631743,1
2015-01-20 10:00:00,0.6078727631660107,28.72805176,0.01688635,0,0,1266.3286,0.05489271102708848,1
2015-01-20 12:00:00,0.6337652655703564,29.65551147,0.016939264,0,0,1296.385,0.08078521343143419,1
2015-01-20 13:00:00,0.6284392652471352,29.84133301,0.01696156,0,0,1290.2025,0.07545921310821302,1
2015-01-20 14:00:00,0.6385313143836554,29.78161011,0.016838515,0,0,1301.9175,0.0855512622447332,1
2015-01-20 15:00:00,0.6038272427264021,29.5666748,0.016692843,0,0,1261.6325,0.050847190587479885,1
2015-01-20 16:00:00,0.5652728583405381,29.09053955,0.016532067,0,0,1216.878,0.01229280620161588,1
2015-01-20 17:00:00,0.49699107902483686,28.33062134,0.016508726,0,0,1137.6155,0.05598897311408535,1
2015-01-20 18:00:00,0.52703540650929,27.35274658,0.016737416,0,0,1172.4914,0.025944645629632168,1
2015-01-20 19:00:00,0.551504339882641,26.69259033,0.016989283,0,0,1200.8953,0.0014757122562811809,1
2015-01-20 20:00:00,0.5108411781104101,26.31386719,0.01719564,0,0,1153.6929,0.04213887402851213,1
2015-01-20 21:00:00,0.5017883989763052,26.05880127,0.017302603,0,0,1143.1843,0.05119165316261698,1
2015-01-21 08:00:00,0.5677394878149383,26.05101929,0.017018467,0,0,1219.7413,0.01475943567601612,1
2015-01-21 09:00:00,0.6353293393571481,26.48983154,0.01681976,0,0,1298.2006,0.08234928721822588,1
2015-01-21 16:00:00,0.6288658621513096,27.71566162,0.016406287,0,0,1290.6977,0.07588581001238737,1
2015-01-21 17:00:00,0.5382159152347127,27.22231445,0.016696613,0,0,1185.4699,0.014764136904209524,1
2015-01-21 18:00:00,0.5376886132051383,26.59816895,0.01707852,0,0,1184.8578,0.01529143893378393,1
2015-01-21 19:00:00,0.5148541352160569,26.23504028,0.017292118,0,0,1158.3512,0.038125916922865266,1
2015-01-22 08:00:00,0.5166597634695905,26.5666748,0.017116956,0,0,1160.4472,0.03632028866933168,1
2015-01-22 09:00:00,0.5863092028116802,27.40212402,0.016942972,0,0,1241.2973,0.03332915067275799,1
2015-01-22 16:00:00,0.589508421153831,27.71444092,0.01670085,0,0,1245.011,0.036528369014908746,1
2015-01-22 17:00:00,0.5051439730093036,27.0671936,0.016808316,0,0,1147.0795,0.047836079129618625,1
2015-01-22 18:00:00,0.5063954215607865,26.43139038,0.017098678,0,0,1148.5322,0.046584630578135666,1
2015-01-22 19:00:00,0.5119267948685698,26.08614502,0.01740425,0,0,1154.9531,0.04105325727035236,1
2015-01-22 20:00:00,0.47344554876454026,25.87572632,0.017586907,0,0,1110.2835,0.07953450337438195,1
2015-01-23 08:00:00,0.516864705722222,26.41716919,0.01654723,0,0,1160.6851,0.03611534641670022,1
2015-01-23 09:00:00,0.5918457449026323,27.32229004,0.016257063,0,0,1247.7242,0.0388656927637101,1
2015-01-23 16:00:00,0.5741002785284958,28.99361572,0.0162774,0,0,1227.125,0.02112022638957356,1
2015-01-23 17:00:00,0.5325236204776164,28.1852356,0.016298953,0,0,1178.8622,0.02045643166130584,1
2015-01-23 18:00:00,0.5412473204166591,27.1994873,0.016633611,0,0,1188.9888,0.011732731722263079,1
2015-01-23 19:00:00,0.542184765390655,26.55233154,0.016968543,0,0,1190.077,0.010795286748267241,1
2015-01-23 20:00:00,0.5157703881790618,26.18148193,0.017143441,0,0,1159.4148,0.03720966395986036,1
2015-01-23 21:00:00,0.4719606435066128,25.91332397,0.017212206,0,0,1108.5598,0.08101940863230939,1
2015-01-24 09:00:00,0.5156036087754912,27.29528198,0.016335908,0,0,1159.2212,0.037376443363431044,1
2015-01-24 10:00:00,0.5613102968707843,27.96541748,0.016236369,0,0,1212.2782,0.008330244731862058,1
2015-01-24 11:00:00,0.5750891528950183,28.53331909,0.016175369,0,0,1228.2729,0.022109100756096067,1
2015-01-24 12:00:00,0.5435295104783294,28.86159668,0.016099568,0,0,1191.638,0.009450541660592782,1
2015-01-24 13:00:00,0.5076087072632085,28.96978149,0.016069723,0,0,1149.9406,0.045371344875713704,1
2015-01-24 14:00:00,0.4993747495293822,28.87059937,0.016032312,0,0,1140.3825,0.053605302609539995,1
2015-01-24 15:00:00,0.5174764312102155,28.48031006,0.016002605,0,0,1161.3952,0.035503620928706736,1
2015-01-26 08:00:00,0.5283767057415188,26.80916748,0.01623255,0,0,1174.0484,0.02460334639740336,1
2015-01-26 09:00:00,0.6306763146024671,27.97774658,0.016004821,0,0,1292.7993,0.07769626246354489,1
2015-01-26 16:00:00,0.6329142254216608,28.9661499,0.015572953,0,0,1295.3971,0.07993417328273855,1
2015-01-26 17:00:00,0.5328609697257477,27.87911377,0.015595264,0,0,1179.2538,0.020119082413174505,1
2015-01-26 18:00:00,0.5176359743173503,26.87197266,0.015724503,0,0,1161.5804,0.035344077821571895,1
2015-01-26 19:00:00,0.5413111548887902,26.44667969,0.015937828,0,0,1189.0629,0.011668897250131982,1
2015-01-26 20:00:00,0.5062460437272165,26.27779541,0.015922382,0,0,1148.3588,0.04673400841170572,1
2015-01-26 21:00:00,0.4707545941006265,26.12236938,0.015845764,0,0,1107.1598,0.08222545803829573,1
2015-01-27 08:00:00,0.500792460606119,26.93480835,0.015306029,0,0,1142.0282,0.05218759153280317,1
2015-01-27 09:00:00,0.5837216238111368,28.0163208,0.015217945,0,0,1238.2936,0.030741571672214585,1
2015-01-27 16:00:00,0.6207708585383301,28.91643677,0.014889704,0,0,1281.3009,0.06779080639940793,1
2015-01-27 17:00:00,0.540689264127232,27.93752441,0.014977595,0,0,1188.341,0.012290788011690257,1
2015-01-27 18:00:00,0.5240070164508587,26.96407471,0.015504094,0,0,1168.976,0.02897303568806353,1
2015-01-27 19:00:00,0.5429442319308816,26.33217773,0.0161563,0,0,1190.9586,0.010035820208040613,1
2015-01-27 20:00:00,0.47255539815653624,25.9258667,0.016560426,0,0,1109.2502,0.08042465398238596,1
2015-01-28 08:00:00,0.5260477381921734,27.08461914,0.015589147,0,0,1171.3449,0.026932313946748776,1
2015-01-28 09:00:00,0.6143741447817518,28.05794678,0.015448367,0,0,1273.8755,0.06139409264282958,1
2015-01-28 16:00:00,0.622155833988333,28.55318604,0.015386653,0,0,1282.9086,0.06917578184941076,1
2015-01-28 17:00:00,0.546427474908142,27.5921875,0.015581507,0,0,1195.002,0.006552577230780177,1
2015-01-28 18:00:00,0.555228878887485,26.63512573,0.016108375,0,0,1205.2188,0.002248826748562749,1
2015-01-28 19:00:00,0.5801467210790215,26.09362183,0.0167268,0,0,1234.1438,0.027166668940099337,1
2015-01-28 20:00:00,0.5364073580040504,25.77526245,0.01707054,0,0,1183.3705,0.016572694134871835,1
2015-01-28 21:00:00,0.5046030598507187,25.55306396,0.017254006,0,0,1146.4516,0.04837699228820347,1
2015-01-28 22:00:00,0.4760018566269142,25.36535034,0.017292581,0,0,1113.2509,0.07697819551200802,1
2015-01-29 08:00:00,0.5460455018319891,26.80202637,0.015904538,0,0,1194.5586,0.006934550306933129,1
2015-01-29 09:00:00,0.615692701368039,27.83596191,0.015714517,0,0,1275.4061,0.06271264922911679,1
